date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:03:57	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b02a1d-84f2%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
18:03:58	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2262b02a1d-33dc%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
18:04:00	16276/16276	---M--	200	added ('OK')	font/woff	etag:%2262b02a1d-3f94%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
18:04:01	33736/33736	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2262b02a1d-83c8%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
18:04:02	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262b02a1d-2354a%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
18:04:04	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b02a1d-31916%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
18:04:05	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b02a1d-31916%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
18:04:06	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2262b02a1d-13174%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
18:04:08	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2262b02a1d-18d14%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
18:04:09	202744/202744	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2262b02a1d-317f8%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
18:04:10	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262b02a1d-e05cf%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
18:04:11	8537/8537	---MCZ	200	added ('OK')	text/css	etag:W/%2262b04035-2159%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/elementor/css/post-152.css?ver=1655717941	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/elementor/css/post-1529b46.css	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/about/)
18:04:13	21355/21355	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20Jun%202022%2012:34:04%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/wp/v2/pages/152	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/wp/v2/pages/152.json	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/about/)
18:04:14	2508/2508	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jun%202022%2012:34:05%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faditya-academy-secondary-b34262.ingress-bonde.ewp.live%2Fabout%2F	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embedcf93.json	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/about/)
18:04:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jun%202022%2012:34:06%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/?p=152	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/index1611.html	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/about/)
18:04:16	2581/2581	---MCZ	200	added ('OK')	text/xml	date:Tue,%2028%20Jun%202022%2012:34:07%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faditya-academy-secondary-b34262.ingress-bonde.ewp.live%2Fabout%2F&format=xml	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed1c30	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/about/)
18:04:17	65871/65871	---M--	200	added ('OK')	image/jpeg	etag:%2262b02bf9-1014f%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/Late-Bhaskar-Aditya.jpg	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/Late-Bhaskar-Aditya.jpg	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/about/)
18:04:18	9530/9530	---M--	200	added ('OK')	image/webp	etag:%2262b02d38-253a%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/Sabita-mam@.webp	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/Sabita-mam@.webp	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/about/)
18:04:19	16690/16690	---M-Z	200	added ('OK')	text/css	etag:W/%2262baf4fe-4132%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/elementor/css/post-153.css?ver=1656419582	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/elementor/css/post-1538472.css	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/academics/)
18:04:21	21052/21052	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20Jun%202022%2012:34:12%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/wp/v2/pages/153	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/wp/v2/pages/153.json	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/academics/)
18:04:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jun%202022%2012:34:14%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/?p=153	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/indexd7d8.html	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/academics/)
18:04:23	2528/2528	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jun%202022%2012:34:14%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faditya-academy-secondary-b34262.ingress-bonde.ewp.live%2Facademics%2F	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed2e34.json	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/academics/)
18:04:24	2601/2601	---MCZ	200	added ('OK')	text/xml	date:Tue,%2028%20Jun%202022%2012:34:15%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faditya-academy-secondary-b34262.ingress-bonde.ewp.live%2Facademics%2F&format=xml	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed208b	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/academics/)
18:04:25	27284/27284	---M--	200	added ('OK')	image/jpeg	etag:%2262b03c8d-6a94%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP-7.jpg	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP-7.jpg	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/academics/)
18:04:27	34435/34435	---M--	200	added ('OK')	image/jpeg	etag:%2262b03720-8683%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP-2.jpg	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP-2.jpg	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/academics/)
18:04:28	22326/22326	---M--	200	added ('OK')	image/jpeg	etag:%2262b03722-5736%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP-3.jpg	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP-3.jpg	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/academics/)
18:04:29	55111/55111	---M--	200	added ('OK')	image/jpeg	etag:%2262b03c72-d747%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP-5-3.jpg	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP-5-3.jpg	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/academics/)
18:04:30	21091/21091	---M--	200	added ('OK')	image/jpeg	etag:%2262b03723-5263%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP-4.jpg	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP-4.jpg	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/academics/)
18:04:32	8484/8484	---M-Z	200	added ('OK')	text/css	etag:W/%2262baf4fe-2124%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/elementor/css/post-154.css?ver=1656419582	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/elementor/css/post-1548472.css	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/activities/)
18:04:36	15832/15832	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jun%202022%2012:34:27%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/wp/v2/pages/154	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/wp/v2/pages/154.json	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/activities/)
18:04:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jun%202022%2012:34:28%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/?p=154	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/index87e6.html	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/activities/)
18:04:38	2533/2533	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jun%202022%2012:34:29%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faditya-academy-secondary-b34262.ingress-bonde.ewp.live%2Factivities%2F	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed09d2.json	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/activities/)
18:04:39	2606/2606	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jun%202022%2012:34:30%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faditya-academy-secondary-b34262.ingress-bonde.ewp.live%2Factivities%2F&format=xml	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed85d5	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/activities/)
18:04:41	24541/24541	---M--	200	added ('OK')	image/jpeg	etag:%2262b03588-5fdd%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP-1.jpg	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP-1.jpg	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/activities/)
18:04:42	33685/33685	---M--	200	added ('OK')	image/jpeg	etag:%2262b03564-8395%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP.jpg	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/OIP.jpg	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/activities/)
18:04:43	60304/60304	---M--	200	added ('OK')	image/jpeg	etag:%2262b035c6-eb90%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/istockphoto-174819675-612x612-1.jpg	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/2022/06/istockphoto-174819675-612x612-1.jpg	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/activities/)
18:04:45	6829/6829	---MCZ	200	added ('OK')	text/css	etag:W/%2262baf500-1aad%22	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/elementor/css/post-155.css?ver=1656419584	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-content/uploads/elementor/css/post-155e54c.css	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/contact/)
18:04:47	12796/12796	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jun%202022%2012:34:38%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/wp/v2/pages/155	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/wp/v2/pages/155.json	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/contact/)
18:04:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jun%202022%2012:34:39%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/?p=155	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/index43b2.html	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/contact/)
18:04:49	2518/2518	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jun%202022%2012:34:40%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faditya-academy-secondary-b34262.ingress-bonde.ewp.live%2Fcontact%2F	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embedb85d.json	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/contact/)
18:04:51	2591/2591	---MCZ	200	added ('OK')	text/xml	date:Tue,%2028%20Jun%202022%2012:34:41%20GMT	https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faditya-academy-secondary-b34262.ingress-bonde.ewp.live%2Fcontact%2F&format=xml	C:/Users/Partha/Desktop/school/Aditya%20Academy/aditya-academy-secondary-b34262.ingress-bonde.ewp.live/wp-json/oembed/1.0/embed2d3e	(from https://aditya-academy-secondary-b34262.ingress-bonde.ewp.live/contact/)
